lon	lat	depth
-124.398952	42.164666	-21.704234
-124.392906	42.164674	-21.798156
-124.386860	42.164682	-21.886462
-124.380814	42.164689	-21.974803
-124.374768	42.164695	-22.062544
-124.368722	42.164702	-22.149787
-124.362676	42.164708	-22.242306
-124.719420	42.168298	-16.911062
-124.713374	42.168322	-17.005919
-124.707328	42.168346	-17.100544
-124.701282	42.168370	-17.194354
-124.695235	42.168394	-17.288174
-124.689189	42.168417	-17.377692
-124.683143	42.168440	-17.467071
-124.677097	42.168463	-17.556014
-124.671051	42.168485	-17.638954
-124.665004	42.168507	-17.719065
-124.658958	42.168529	-17.799194
-124.652912	42.168550	-17.875214
-124.646866	42.168571	-17.942875
-124.640819	42.168592	-18.010550
-124.634773	42.168613	-18.076269
-124.628727	42.168633	-18.126478
-124.622681	42.168653	-18.176693
-124.616634	42.168672	-18.226915
-124.610588	42.168691	-18.259240
-124.604542	42.168710	-18.287972
-124.598495	42.168729	-18.316710
-124.592449	42.168747	-18.336476
-124.586403	42.168765	-18.348709
-124.580356	42.168782	-18.384753
-124.574310	42.168799	-18.419177
-124.568264	42.168816	-18.449068
-124.562217	42.168833	-18.478961
-124.556171	42.168849	-18.548829
-124.550125	42.168865	-18.629956
-124.544078	42.168881	-18.711257
-124.538032	42.168896	-18.792561
-124.531985	42.168911	-18.901253
-124.525939	42.168926	-19.018972
-124.519893	42.168940	-19.136703
-124.513846	42.168954	-19.272816
-124.507800	42.168968	-19.412848
-124.501753	42.168982	-19.552898
-124.495707	42.168995	-19.699411
-124.489661	42.169008	-19.880249
-124.483614	42.169020	-20.012742
-124.477568	42.169032	-20.145250
-124.471521	42.169044	-20.303843
-124.465475	42.169056	-20.465806
-124.459428	42.169067	-20.583931
-124.453382	42.169078	-20.711757
-124.447335	42.169088	-20.845657
-124.441289	42.169098	-20.979598
-124.435242	42.169108	-21.086936
-124.429196	42.169118	-21.198414
-124.423149	42.169127	-21.309923
-124.417103	42.169136	-21.421368
-124.411056	42.169145	-21.514933
-124.405010	42.169153	-21.608518
-124.398963	42.169161	-21.702128
-124.392917	42.169169	-21.794856
-124.386870	42.169176	-21.881864
-124.380824	42.169183	-21.968908
-124.374777	42.169190	-22.055326
-124.368731	42.169196	-22.141225
-124.362684	42.169203	-22.232589
-124.719455	42.172792	-16.912835
-124.713408	42.172817	-17.008527
-124.707361	42.172841	-17.104157
-124.701315	42.172865	-17.198517
-124.695268	42.172889	-17.292886
-124.689222	42.172912	-17.383165
-124.683175	42.172935	-17.473312
-124.677128	42.172958	-17.562422
-124.671082	42.172980	-17.645659
-124.665035	42.173002	-17.726124
-124.658988	42.173024	-17.806610
-124.652942	42.173045	-17.882864
-124.646895	42.173066	-17.950849
-124.640848	42.173087	-18.018846
-124.634802	42.173107	-18.084898
-124.628755	42.173127	-18.135133
-124.622708	42.173147	-18.185375
-124.616661	42.173167	-18.235624
-124.610615	42.173186	-18.267992
-124.604568	42.173205	-18.294381
-124.598521	42.173223	-18.320776
-124.592474	42.173241	-18.338163
-124.586428	42.173259	-18.347988
-124.580381	42.173277	-18.382548
-124.574334	42.173294	-18.415448
-124.568287	42.173311	-18.443708
-124.562240	42.173328	-18.471970
-124.556194	42.173344	-18.545544
-124.550147	42.173360	-18.630163
-124.544100	42.173376	-18.714953
-124.538053	42.173391	-18.799747
-124.532006	42.173406	-18.910409
-124.525959	42.173421	-19.030021
-124.519913	42.173435	-19.149645
-124.513866	42.173449	-19.287539
-124.507819	42.173463	-19.426785
-124.501772	42.173476	-19.566049
-124.495725	42.173489	-19.711744
-124.489678	42.173502	-19.891601
-124.483631	42.173515	-20.022903
-124.477584	42.173527	-20.154220
-124.471538	42.173539	-20.311531
-124.465491	42.173550	-20.472199
-124.459444	42.173561	-20.589295
-124.453397	42.173572	-20.716080
-124.447350	42.173583	-20.848929
-124.441303	42.173593	-20.981820
-124.435256	42.173603	-21.088093
-124.429209	42.173613	-21.198522
-124.423162	42.173622	-21.308982
-124.417115	42.173631	-21.419382
-124.411068	42.173640	-21.511717
-124.405021	42.173648	-21.604071
-124.398974	42.173656	-21.696450
-124.392927	42.173664	-21.787977
-124.386881	42.173671	-21.873690
-124.380834	42.173678	-21.959440
-124.374787	42.173685	-22.044572
-124.368740	42.173691	-22.129193
-124.362693	42.173697	-22.219466
-124.719489	42.177287	-16.917496
-124.713442	42.177311	-17.014242
-124.707395	42.177336	-17.111098
-124.701348	42.177360	-17.206257
-124.695301	42.177383	-17.301425
-124.689254	42.177406	-17.392714
-124.683207	42.177429	-17.483878
-124.677160	42.177452	-17.572576
-124.671113	42.177475	-17.655528
-124.665066	42.177497	-17.735769
-124.659019	42.177518	-17.816030
-124.652971	42.177540	-17.891474
-124.646924	42.177561	-17.958736
-124.640877	42.177582	-18.026012
-124.634830	42.177602	-18.091352
-124.628783	42.177622	-18.142285
-124.622736	42.177642	-18.193225
-124.616688	42.177661	-18.244172
-124.610641	42.177681	-18.277265
-124.604594	42.177699	-18.303395
-124.598547	42.177718	-18.329532
-124.592500	42.177736	-18.346632
-124.586452	42.177754	-18.356144
-124.580405	42.177772	-18.387152
-124.574358	42.177789	-18.416462
-124.568311	42.177806	-18.441025
-124.562263	42.177822	-18.465590
-124.556216	42.177839	-18.543695
-124.550169	42.177855	-18.632621
-124.544122	42.177870	-18.721715
-124.538074	42.177886	-18.810813
-124.532027	42.177901	-18.926107
-124.525980	42.177915	-19.050268
-124.519932	42.177930	-19.174441
-124.513885	42.177944	-19.316763
-124.507838	42.177958	-19.452735
-124.501791	42.177971	-19.588725
-124.495743	42.177984	-19.731112
-124.489696	42.177997	-19.907486
-124.483649	42.178009	-20.034261
-124.477601	42.178022	-20.161052
-124.471554	42.178033	-20.313739
-124.465507	42.178045	-20.469772
-124.459459	42.178056	-20.585276
-124.453412	42.178067	-20.710455
-124.447364	42.178078	-20.841691
-124.441317	42.178088	-20.972970
-124.435270	42.178098	-21.078704
-124.429222	42.178107	-21.188615
-124.423175	42.178117	-21.298558
-124.417128	42.178126	-21.408445
-124.411080	42.178134	-21.500652
-124.405033	42.178143	-21.592878
-124.398985	42.178151	-21.685129
-124.392938	42.178158	-21.776565
-124.386891	42.178166	-21.862221
-124.380843	42.178173	-21.947914
-124.374796	42.178180	-22.033002
-124.368748	42.178186	-22.117590
-124.362701	42.178192	-22.207955
-124.743714	42.181680	-16.534648
-124.737666	42.181706	-16.629755
-124.731619	42.181731	-16.726782
-124.725571	42.181756	-16.824460
-124.719524	42.181781	-16.922159
-124.713476	42.181806	-17.019958
-124.707429	42.181830	-17.118040
-124.701381	42.181854	-17.213998
-124.695334	42.181878	-17.309965
-124.689286	42.181901	-17.402263
-124.683239	42.181924	-17.494445
-124.677191	42.181947	-17.582731
-124.671144	42.181969	-17.665397
-124.665096	42.181991	-17.745414
-124.659049	42.182013	-17.825451
-124.653001	42.182034	-17.900083
-124.646954	42.182055	-17.966623
-124.640906	42.182076	-18.033177
-124.634858	42.182097	-18.097805
-124.628811	42.182117	-18.149436
-124.622763	42.182137	-18.201073
-124.616715	42.182156	-18.252718
-124.610668	42.182175	-18.286536
-124.604620	42.182194	-18.312408
-124.598573	42.182213	-18.338287
-124.592525	42.182231	-18.355098
-124.586477	42.182249	-18.364297
-124.580430	42.182266	-18.391753
-124.574382	42.182284	-18.417473
-124.568334	42.182301	-18.438339
-124.562286	42.182317	-18.459206
-124.556239	42.182333	-18.541841
-124.550191	42.182349	-18.635075
-124.544143	42.182365	-18.728473
-124.538096	42.182380	-18.821875
-124.532048	42.182395	-18.941800
-124.526000	42.182410	-19.070510
-124.519952	42.182425	-19.199232
-124.513905	42.182439	-19.345983
-124.507857	42.182452	-19.478680
-124.501809	42.182466	-19.611396
-124.495761	42.182479	-19.750476
-124.489714	42.182492	-19.923365
-124.483666	42.182504	-20.045615
-124.477618	42.182516	-20.167880
-124.471570	42.182528	-20.315943
-124.465522	42.182540	-20.467339
-124.459475	42.182551	-20.581250
-124.453427	42.182562	-20.704825
-124.447379	42.182572	-20.834449
-124.441331	42.182583	-20.964114
-124.435283	42.182593	-21.069310
-124.429236	42.182602	-21.178704
-124.423188	42.182611	-21.288128
-124.417140	42.182620	-21.397502
-124.411092	42.182629	-21.489581
-124.405044	42.182637	-21.581679
-124.398996	42.182645	-21.673802
-124.392949	42.182653	-21.765148
-124.386901	42.182660	-21.850746
-124.380853	42.182668	-21.936381
-124.374805	42.182674	-22.021426
-124.368757	42.182681	-22.105982
-124.362709	42.182687	-22.196438
-124.743750	42.186174	-16.535464
-124.737702	42.186200	-16.631437
-124.731654	42.186226	-16.729456
-124.725607	42.186251	-16.828129
-124.719559	42.186276	-16.926822
-124.713511	42.186301	-17.025675
-124.707463	42.186325	-17.124982
-124.701415	42.186349	-17.221739
-124.695367	42.186372	-17.318505
-124.689319	42.186396	-17.411813
-124.683271	42.186419	-17.505012
-124.677223	42.186441	-17.592885
-124.671175	42.186464	-17.675267
-124.665127	42.186486	-17.755059
-124.659079	42.186508	-17.834871
-124.653031	42.186529	-17.908692
-124.646983	42.186550	-17.974510
-124.640935	42.186571	-18.040342
-124.634887	42.186591	-18.104258
-124.628839	42.186611	-18.156586
-124.622791	42.186631	-18.208921
-124.616743	42.186651	-18.261264
-124.610694	42.186670	-18.295806
-124.604646	42.186689	-18.321419
-124.598598	42.186707	-18.347040
-124.592550	42.186726	-18.363563
-124.586502	42.186743	-18.372448
-124.580454	42.186761	-18.396353
-124.574406	42.186778	-18.418482
-124.568358	42.186795	-18.435651
-124.562310	42.186812	-18.452821
-124.556261	42.186828	-18.539986
-124.550213	42.186844	-18.637527
-124.544165	42.186860	-18.735229
-124.538117	42.186875	-18.832935
-124.532069	42.186890	-18.957492
-124.526021	42.186905	-19.090750
-124.519972	42.186919	-19.224021
-124.513924	42.186933	-19.375201
-124.507876	42.186947	-19.504624
-124.501828	42.186961	-19.634064
-124.495780	42.186974	-19.769837
-124.489731	42.186987	-19.939242
-124.483683	42.186999	-20.056966
-124.477635	42.187011	-20.174705
-124.471587	42.187023	-20.318145
-124.465538	42.187035	-20.464904
-124.459490	42.187046	-20.577223
-124.453442	42.187057	-20.699192
-124.447394	42.187067	-20.827203
-124.441345	42.187077	-20.955256
-124.435297	42.187087	-21.059914
-124.429249	42.187097	-21.168789
-124.423201	42.187106	-21.277696
-124.417152	42.187115	-21.386557
-124.411104	42.187124	-21.478508
-124.405056	42.187132	-21.570478
-124.399007	42.187140	-21.662473
-124.392959	42.187148	-21.753728
-124.386911	42.187155	-21.839269
-124.380863	42.187162	-21.924846
-124.374814	42.187169	-22.009847
-124.368766	42.187176	-22.094371
-124.362718	42.187182	-22.184918
-124.743787	42.190669	-16.533236
-124.737738	42.190695	-16.630091
-124.731690	42.190721	-16.729117
-124.725642	42.190746	-16.828802
-124.719593	42.190771	-16.928508
-124.713545	42.190795	-17.028434
-124.707497	42.190820	-17.128989
-124.701448	42.190844	-17.226567
-124.695400	42.190867	-17.324156
-124.689351	42.190891	-17.418501
-124.683303	42.190914	-17.512744
-124.677254	42.190936	-17.600232
-124.671206	42.190959	-17.682359
-124.665158	42.190981	-17.761957
-124.659109	42.191002	-17.841577
-124.653061	42.191024	-17.914620
-124.647012	42.191045	-17.979753
-124.640964	42.191066	-18.044900
-124.634915	42.191086	-18.108142
-124.628867	42.191106	-18.161210
-124.622818	42.191126	-18.214284
-124.616770	42.191146	-18.267367
-124.610721	42.191165	-18.302681
-124.604673	42.191184	-18.328084
-124.598624	42.191202	-18.353495
-124.592575	42.191220	-18.369780
-124.586527	42.191238	-18.378402
-124.580478	42.191256	-18.398805
-124.574430	42.191273	-18.417394
-124.568381	42.191290	-18.430913
-124.562333	42.191307	-18.444435
-124.556284	42.191323	-18.536177
-124.550235	42.191339	-18.638061
-124.544187	42.191355	-18.740103
-124.538138	42.191370	-18.842149
-124.532090	42.191385	-18.971358
-124.526041	42.191400	-19.109179
-124.519992	42.191414	-19.247013
-124.513944	42.191428	-19.402624
-124.507895	42.191442	-19.528759
-124.501846	42.191455	-19.654912
-124.495798	42.191468	-19.787359
-124.489749	42.191481	-19.953239
-124.483700	42.191494	-20.066395
-124.477652	42.191506	-20.179567
-124.471603	42.191518	-20.318322
-124.465554	42.191529	-20.460382
-124.459506	42.191541	-20.571045
-124.453457	42.191551	-20.691338
-124.447408	42.191562	-20.817659
-124.441359	42.191572	-20.944023
-124.435311	42.191582	-21.048064
-124.429262	42.191592	-21.156340
-124.423213	42.191601	-21.264647
-124.417165	42.191610	-21.372913
-124.411116	42.191619	-21.464659
-124.405067	42.191627	-21.556424
-124.399018	42.191635	-21.648213
-124.392970	42.191643	-21.739310
-124.386921	42.191650	-21.824728
-124.380872	42.191657	-21.910183
-124.374823	42.191664	-21.995086
-124.368775	42.191670	-22.079533
-124.362726	42.191676	-22.170126
-124.743823	42.195164	-16.531085
-124.737774	42.195190	-16.628952
-124.731726	42.195215	-16.729120
-124.725677	42.195240	-16.830003
-124.719628	42.195265	-16.930907
-124.713579	42.195290	-17.032093
-124.707530	42.195314	-17.134086
-124.701481	42.195338	-17.232935
-124.695433	42.195362	-17.331793
-124.689384	42.195385	-17.427627
-124.683335	42.195408	-17.523366
-124.677286	42.195431	-17.612281
-124.671237	42.195453	-17.695968
-124.665188	42.195475	-17.777190
-124.659139	42.195497	-17.858433
-124.653090	42.195518	-17.932669
-124.647041	42.195540	-17.999091
-124.640993	42.195560	-18.065527
-124.634944	42.195581	-18.130070
-124.628895	42.195601	-18.184750
-124.622846	42.195621	-18.239438
-124.616797	42.195640	-18.294134
-124.610748	42.195659	-18.331098
-124.604699	42.195678	-18.362470
-124.598650	42.195697	-18.393849
-124.592601	42.195715	-18.416075
-124.586552	42.195733	-18.430615
-124.580503	42.195751	-18.458292
-124.574454	42.195768	-18.484115
-124.568405	42.195785	-18.504757
-124.562356	42.195801	-18.525401
-124.556307	42.195818	-18.610190
-124.550258	42.195834	-18.704874
-124.544208	42.195849	-18.799712
-124.538159	42.195865	-18.894555
-124.532110	42.195880	-19.016702
-124.526061	42.195895	-19.147365
-124.520012	42.195909	-19.278040
-124.513963	42.195923	-19.426349
-124.507914	42.195937	-19.546039
-124.501865	42.195950	-19.665747
-124.495816	42.195963	-19.791708
-124.489767	42.195976	-19.950877
-124.483718	42.195989	-20.061560
-124.477668	42.196001	-20.172258
-124.471619	42.196013	-20.308403
-124.465570	42.196024	-20.447834
-124.459521	42.196035	-20.557668
-124.453472	42.196046	-20.677104
-124.447423	42.196057	-20.802550
-124.441374	42.196067	-20.928038
-124.435324	42.196077	-21.032238
-124.429275	42.196087	-21.140687
-124.423226	42.196096	-21.249167
-124.417177	42.196105	-21.357611
-124.411128	42.196114	-21.450267
-124.405079	42.196122	-21.542942
-124.399029	42.196130	-21.635643
-124.392980	42.196138	-21.727707
-124.386931	42.196145	-21.814446
-124.743860	42.199659	-16.528934
-124.737810	42.199684	-16.627814
-124.731761	42.199710	-16.729125
-124.725712	42.199735	-16.831205
-124.719663	42.199760	-16.933307
-124.713613	42.199785	-17.035753
-124.707564	42.199809	-17.139185
-124.701515	42.199833	-17.239304
-124.695466	42.199857	-17.339432
-124.689416	42.199880	-17.436754
-124.683367	42.199903	-17.533990
-124.677318	42.199926	-17.624331
-124.671268	42.199948	-17.709578
-124.665219	42.199970	-17.792424
-124.659170	42.199992	-17.875290
-124.653120	42.200013	-17.950719
-124.647071	42.200034	-18.018430
-124.641021	42.200055	-18.086155
-124.634972	42.200076	-18.151997
-124.628923	42.200096	-18.208291
-124.622873	42.200116	-18.264591
-124.616824	42.200135	-18.320900
-124.610774	42.200154	-18.359515
-124.604725	42.200173	-18.396855
-124.598676	42.200192	-18.434203
-124.592626	42.200210	-18.462369
-124.586577	42.200228	-18.482827
-124.580527	42.200245	-18.517777
-124.574478	42.200263	-18.550835
-124.568428	42.200280	-18.578599
-124.562379	42.200296	-18.606366
-124.556329	42.200313	-18.684201
-124.550280	42.200329	-18.771685
-124.544230	42.200344	-18.859320
-124.538181	42.200360	-18.946959
-124.532131	42.200375	-19.062043
-124.526082	42.200389	-19.185548
-124.520032	42.200404	-19.309066
-124.513983	42.200418	-19.450072
-124.507933	42.200432	-19.563317
-124.501884	42.200445	-19.676581
-124.495834	42.200458	-19.796055
-124.489784	42.200471	-19.948513
-124.483735	42.200483	-20.056722
-124.477685	42.200496	-20.164947
-124.471636	42.200507	-20.298481
-124.465586	42.200519	-20.435284
-124.459537	42.200530	-20.544290
-124.453487	42.200541	-20.662868
-124.447437	42.200552	-20.787438
-124.441388	42.200562	-20.912051
-124.435338	42.200572	-21.016410
-124.429289	42.200581	-21.125031
-124.423239	42.200591	-21.233684
-124.417189	42.200600	-21.342306
-124.411140	42.200608	-21.435872
-124.405090	42.200617	-21.529459
-124.399040	42.200625	-21.623070
-124.392991	42.200632	-21.716102
-124.386941	42.200640	-21.804161
-124.743896	42.204153	-16.526786
-124.737846	42.204179	-16.626679
-124.731797	42.204205	-16.729131
-124.725747	42.204230	-16.832409
-124.719697	42.204255	-16.935710
-124.713648	42.204279	-17.039415
-124.707598	42.204304	-17.144286
-124.701548	42.204328	-17.245674
-124.695498	42.204351	-17.347072
-124.689449	42.204375	-17.445883
-124.683399	42.204398	-17.544614
-124.677349	42.204420	-17.636382
-124.671299	42.204443	-17.723189
-124.665250	42.204465	-17.807657
-124.659200	42.204487	-17.892148
-124.653150	42.204508	-17.968769
-124.647100	42.204529	-18.037768
-124.641050	42.204550	-18.106782
-124.635000	42.204570	-18.173924
-124.628951	42.204591	-18.231830
-124.622901	42.204610	-18.289743
-124.616851	42.204630	-18.347665
-124.610801	42.204649	-18.387930
-124.604751	42.204668	-18.431238
-124.598701	42.204686	-18.474554
-124.592651	42.204705	-18.508661
-124.586601	42.204723	-18.535037
-124.580552	42.204740	-18.577261
-124.574502	42.204757	-18.617551
-124.568452	42.204774	-18.652438
-124.562402	42.204791	-18.687328
-124.556352	42.204807	-18.758209
-124.550302	42.204823	-18.838493
-124.544252	42.204839	-18.918924
-124.538202	42.204854	-18.999360
-124.532152	42.204869	-19.107381
-124.526102	42.204884	-19.223728
-124.520052	42.204899	-19.340087
-124.514002	42.204913	-19.473791
-124.507952	42.204926	-19.580591
-124.501902	42.204940	-19.687410
-124.495852	42.204953	-19.800397
-124.489802	42.204966	-19.946144
-124.483752	42.204978	-20.051880
-124.477702	42.204990	-20.157632
-124.471652	42.205002	-20.288555
-124.465602	42.205014	-20.422730
